tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0061876,13,0.7715858941446834,12,0.10629880955098633,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.929111,2.2077856
tt0061879,8,1.0,11,0.013648945996159236,32,Cyberpunk Odyssey Cluster → Neon Existentialism Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Existentialism Cluster,8.313551,0.62608725
tt0062009,3,1.0,10,5.35840992469652e-308,11,East Asian Action Cinema Cluster → Dark Yakuza Noir,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Dark Yakuza Noir,10.409598,0.5890199
tt0062155,6,0.608658376057455,7,0.03247223275795816,2,Romantic Melodrama Cluster → Melancholic Masterpieces,Romantic Melodrama Cluster,Character-driven stories emphasizing emotional depth and musical elements.,Melancholic Masterpieces,6.806729,-0.22311959
tt0062207,26,1.0,39,0.04614233990283905,7,The Shadowed Thrill Ride → European Noir Thriller,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",European Noir Thriller,6.7870903,5.0759354
tt0062229,27,0.9732168269522259,20,0.031634115518516207,1,The European Noir Thrillers → European Comedy Thrillers,The European Noir Thrillers,"Characterized by dark, suspenseful explorations of crime and law enforcement in post-war Europe.",European Comedy Thrillers,6.742985,4.2221384
tt0062260,10,1.0,16,0.05594272605705721,7,Whimsical Fantasy Comedies → Fantastical Moodscapes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Moodscapes,7.778889,-1.2035725
tt0062301,14,1.0,12,0.026855690143275386,28,The Biographical Odyssey Cluster → Dark Biographical Realism,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Dark Biographical Realism,9.671253,1.2134899
tt0062366,10,1.0,16,1.7528424800576113e-307,9,Whimsical Fantasy Comedies → Surrealistic Dreamscapes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Surrealistic Dreamscapes,7.7629504,-0.9729013
tt0062430,6,0.8815070441155797,7,0.04098731373524589,2,Romantic Melodrama Cluster → Melancholic Masterpieces,Romantic Melodrama Cluster,Character-driven stories emphasizing emotional depth and musical elements.,Melancholic Masterpieces,6.7656302,-0.2195281
tt0062457,27,0.5919182336972404,20,0.025937764924731342,1,The European Noir Thrillers → European Comedy Thrillers,The European Noir Thrillers,"Characterized by dark, suspenseful explorations of crime and law enforcement in post-war Europe.",European Comedy Thrillers,6.6059785,3.8629758
tt0062473,32,0.6342065049207496,43,0.0354775358438311,0,LA Noir Thrillers → Psychological Crime Dramas,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",Psychological Crime Dramas,7.2617893,5.4785767
tt0062479,0,0.3259459298779815,3,0.0019602355425404113,0,The American Frontier Odyssey → Western Quests and Legends,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Western Quests and Legends,-5.485253,-0.14092867
tt0062485,13,0.6886564029730288,12,0.13507813141650632,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.738268,2.1547856
tt0062492,20,0.4353506530520584,27,0.027325238063440175,1,Gritty Crime Comedies → American Action Comedies,Gritty Crime Comedies,"These films blend dark humor and crime thrills, often with a British or American setting.",American Action Comedies,7.3868184,4.1371717
tt0062512,41,1.0,43,0.022261821193108027,0,High-Octane Thrill Ride → Thrill Ride with a Twist,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",Thrill Ride with a Twist,9.985893,4.5290737
tt0062622,8,1.0,11,0.02814759280644532,7,Cyberpunk Odyssey Cluster → Neon Dreamscape Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Dreamscape Cluster,8.189453,0.58572733
tt0062742,0,0.7071879800751378,3,0.001203319684889397,0,The American Frontier Odyssey → Western Quests and Legends,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Western Quests and Legends,-5.4836473,-0.15543129
tt0062765,-1,0.0,36,0.06761635634714644,-1,Outlier,,,,7.822521,5.5561233
tt0062782,33,0.5633524624933612,19,0.042430925427330006,2,Comedic Quests and Capers → Eastern-Driven Comedic Adventures,Comedic Quests and Capers,"Unifying films with lighthearted, humorous narratives that often feature adventurous protagonists on a mission or journey.",Eastern-Driven Comedic Adventures,8.643216,3.0315363
tt0062790,12,1.0,13,4.3158484288923185e-307,-1,Asian Dramas of Sorrow → (sub-outlier),Asian Dramas of Sorrow,"These films share a common focus on the struggles and cultural nuances of East Asia, often with melancholic and reflective narratives.",(sub-outlier),10.510188,1.8124707
tt0062803,16,0.9940644323207828,10,0.046444071344608144,11,Wholesome Family Fantasies → Epic Quests and Wonderlands,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Epic Quests and Wonderlands,6.9965234,-0.3373375
tt0062804,14,0.780783777624455,15,0.045915236116479664,17,The Biographical Odyssey Cluster → Epic Masterpiece Cluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Epic Masterpiece Cluster,8.899386,0.98551035
tt0062936,3,1.0,19,0.018403323042832966,8,East Asian Action Cinema Cluster → High-Octane Adventure Cluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",High-Octane Adventure Cluster,10.308908,1.8294257
tt0062974,7,1.0,6,0.043538638381153606,3,Musical Romances and Comedies → Whimsical European Romps,Musical Romances and Comedies,"These films celebrate joy, love, and performance through music, comedy, and heartwarming storylines.",Whimsical European Romps,7.3620877,-1.4768595
tt0063013,25,0.5481792897066436,31,0.032498148079115136,5,French Romantic Dramas → French Existentialist Romances,French Romantic Dramas,Character-driven love stories set against the backdrop of France.,French Existentialist Romances,6.1686306,3.3426557
tt0063023,16,1.0,10,1.7911187373347542e-307,10,Wholesome Family Fantasies → Lighthearted Escapism,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Lighthearted Escapism,6.8821692,-0.48739636
tt0063171,3,1.0,10,0.017236006181107506,11,East Asian Action Cinema Cluster → Dark Yakuza Noir,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Dark Yakuza Noir,10.104145,0.46917006
tt0063198,3,1.0,10,0.00800686689115524,11,East Asian Action Cinema Cluster → Dark Yakuza Noir,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Dark Yakuza Noir,10.49186,0.6547392
tt0063350,-1,0.0,37,0.04454092849519355,-1,Outlier,,,,7.2767615,4.336711
tt0063356,20,0.4388199821106871,27,0.026986897780793852,1,Gritty Crime Comedies → American Action Comedies,Gritty Crime Comedies,"These films blend dark humor and crime thrills, often with a British or American setting.",American Action Comedies,7.236324,4.741905
tt0063370,26,1.0,39,0.035074555502712,10,The Shadowed Thrill Ride → Thrilling Deceptions,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Deceptions,6.756463,4.8352146
tt0063442,8,1.0,11,0.012340708070892737,11,Cyberpunk Odyssey Cluster → Neon Uprising Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Uprising Subcluster,8.372126,0.5510272
tt0063443,13,1.0,12,4.295886268006294e-307,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.740177,2.3830874
tt0063483,30,0.8573761322381128,28,0.09604321667683863,6,Romantic Comedies of Self-Discovery → Romantic Comedies with Mortal Stakes,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Romantic Comedies with Mortal Stakes,6.015375,2.398369
tt0063518,31,1.0,30,6.173930849431945e-307,-1,Romantic Melancholy Era Films → (sub-outlier),Romantic Melancholy Era Films,"Characterized by poignant, introspective portrayals of love and loss.",(sub-outlier),6.3831105,2.7992911
tt0063522,38,0.9276670535884275,37,0.1237493064505049,21,Psychological Horror Thrillers → Religious Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Religious Psychological Thrillers,6.659619,4.1191297
tt0063595,-1,0.0,39,0.0723734654894887,-1,Outlier,,,,7.7272396,4.650332
tt0063647,-1,0.0,39,0.03684845969375389,-1,Outlier,,,,7.6457477,5.233395
tt0063678,26,0.8480793926297455,37,0.047155701014123454,4,The Shadowed Thrill Ride → Dark Aesthetic Subversion,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Dark Aesthetic Subversion,6.4810543,4.701809
tt0063679,-1,0.0,33,0.09055420534237968,-1,Outlier,,,,8.456742,2.8655615
tt0063688,20,0.61376026180097,27,0.03287913598957229,1,Gritty Crime Comedies → American Action Comedies,Gritty Crime Comedies,"These films blend dark humor and crime thrills, often with a British or American setting.",American Action Comedies,7.2856164,4.54041
tt0063737,-1,0.0,22,0.023650777527448864,-1,Outlier,,,,6.5905695,2.7891824
tt0063821,16,1.0,10,1.2233654738384354e-307,12,Wholesome Family Fantasies → Family Friendly Follies,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Family Friendly Follies,6.3135076,-0.25638348
tt0063835,3,1.0,10,0.015497290609317942,7,East Asian Action Cinema Cluster → Samurai-Infused Action Films,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Samurai-Infused Action Films,10.426673,0.5139354
tt0063850,-1,0.0,35,0.013781442664107196,-1,Outlier,,,,7.408333,4.0786085
tt0064041,-1,0.0,31,0.060137804138364476,-1,Outlier,,,,5.9796753,2.9182644
tt0064100,-1,0.0,28,0.02053699175317447,-1,Outlier,,,,5.8940063,2.6245358
tt0064115,14,1.0,15,0.060651304269613016,8,The Biographical Odyssey Cluster → Epic Historical Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Epic Historical Quests,8.736237,1.4856452
tt0064160,20,0.6745012229020487,34,0.038193394974900395,1,Gritty Crime Comedies → American Action Comedies,Gritty Crime Comedies,"These films blend dark humor and crime thrills, often with a British or American setting.",American Action Comedies,7.474353,4.3256326
tt0064186,26,0.8350997041077742,27,0.035718327523535646,10,The Shadowed Thrill Ride → Thrilling Deceptions,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Deceptions,6.641741,4.656561
tt0064276,-1,0.0,34,0.050402647391408956,-1,Outlier,,,,7.598105,4.0136943
tt0064300,0,0.31742091099500186,3,0.001873284974709082,0,The American Frontier Odyssey → Western Quests and Legends,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Western Quests and Legends,-5.5063076,-0.14187625
tt0064387,3,1.0,10,5.39380939365788e-308,7,East Asian Action Cinema Cluster → Samurai-Infused Action Films,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Samurai-Infused Action Films,10.431983,0.57577604
tt0064397,30,0.9676687125741459,31,0.08275859774400257,1,Romantic Comedies of Self-Discovery → European Romantic Dramas of Sorrow,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",European Romantic Dramas of Sorrow,6.04467,2.9931312
tt0064403,21,1.0,19,0.07318879035751825,0,Romantic Realities → Wartime Romances,Romantic Realities,"Exploring the complexities and nuances of human relationships through nuanced, character-driven narratives.",Wartime Romances,7.933556,3.0668917
tt0064415,-1,0.0,32,0.06964461663367366,-1,Outlier,,,,7.6519866,5.0000443
