tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0114614,7,1.0,13,0.01786458395606629,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.4911294,10.545782
tt0114663,11,0.957060071468462,15,0.03212417346942073,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.601015,11.438816
tt0114694,31,1.0,30,2.3643928473263895e-307,-1,Quirky Action Comedies → (sub-outlier),Quirky Action Comedies,Character-driven comedies with adventurous plots and offbeat humor.,(sub-outlier),11.696222,8.500975
tt0114702,17,0.7974295139771032,17,0.11047336851383875,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.030525,9.776636
tt0114709,8,1.0,11,0.016271530333529943,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.617762,13.922597
tt0114733,26,0.7601751107704888,27,0.03133268861952638,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.813822,7.878669
tt0114746,7,1.0,13,0.037807446506788744,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.4856153,10.027976
tt0114814,33,0.93316937912103,32,0.03916693909877912,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.80445,6.0975695
tt0114857,7,1.0,13,0.03659219095931177,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,7.8868465,10.238553
tt0114898,7,1.0,13,0.007817834981362466,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.4710665,10.54468
tt0114917,3,0.7319809060727648,9,0.0068799713719519,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.722957,8.119364
tt0114924,27,1.0,26,0.07788668871912142,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.823329,9.460921
tt0114996,4,0.8744182753121673,11,0.026673400492172462,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),11.593428,11.103236
tt0115431,4,1.0,11,0.025075088996035857,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.379011,11.7742
tt0115433,11,0.5038085501519275,8,0.02868517505645716,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),10.009858,11.86885
tt0115461,15,0.6293986905695962,14,0.02995675874594644,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.151962,9.632223
tt0115509,8,1.0,11,0.06535929373359198,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.367776,13.3116
tt0115632,17,0.6540883493384644,17,0.08165626249362459,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),7.918823,9.595258
tt0115734,30,0.8509868800647151,31,0.04430976228186553,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.885955,7.5278587
tt0115759,42,0.9750828360305748,38,0.09253519292058386,-1,High-Octane Thrill Ride → (sub-outlier),High-Octane Thrill Ride,These films combine intense action and suspense with a focus on daring heroics.,(sub-outlier),12.064981,5.908012
tt0115798,-1,0.0,22,0.01621305416996634,-1,Outlier,,,,10.992654,6.8554726
tt0115822,12,1.0,19,0.017083382560237097,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),9.843134,10.551008
tt0115907,-1,0.0,33,0.024757386912183453,-1,Outlier,,,,10.468704,5.733541
tt0115928,25,1.0,24,1.913378943770569e-307,-1,French Romantic Turmoil → (sub-outlier),French Romantic Turmoil,Exploring the complexities and passions of love in France.,(sub-outlier),10.515374,7.632718
tt0115951,6,1.0,5,1.491968705816658e-307,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.1184664,10.848133
tt0115963,21,0.39465927652570826,34,0.021299218147174614,-1,Dark Fantasy Atmosphere → (sub-outlier),Dark Fantasy Atmosphere,"These films combine fantastical elements with dark, foreboding atmospheres and a focus on mood.",(sub-outlier),8.799935,8.3038645
tt0115986,41,1.0,42,5.3434941151967766e-307,-1,Gritty Crime Thrillers → (sub-outlier),Gritty Crime Thrillers,Character-driven thrillers exploring the darker side of human nature.,(sub-outlier),11.317501,5.724704
tt0115996,19,1.0,18,5.4352208031758914e-307,-1,Wartime Humanism → (sub-outlier),Wartime Humanism,Films exploring the human condition amidst war and conflict.,(sub-outlier),9.16937,10.645573
tt0116014,4,0.9717003832263914,31,0.020433700665246895,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.369765,10.522102
tt0116040,42,0.7200624121484023,38,0.06076928744203733,-1,High-Octane Thrill Ride → (sub-outlier),High-Octane Thrill Ride,These films combine intense action and suspense with a focus on daring heroics.,(sub-outlier),11.735784,6.279057
tt0116092,15,1.0,14,1.6663800181056542e-307,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.137754,9.641821
tt0116102,27,1.0,26,0.07247919148556767,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.274494,8.891719
tt0116136,14,1.0,15,1.7376520325976816e-307,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.417354,10.653264
tt0116209,12,0.7799147028217231,19,0.034115113777078626,0,War and Mourning Films → Healing Through Relationships,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,Healing Through Relationships,9.737464,10.278365
tt0116213,38,0.7196869469287971,42,0.040488181956744265,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.528818,5.996222
tt0116225,7,1.0,13,6.654045280038402e-308,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.7261424,10.343864
tt0116231,40,1.0,41,5.806611123854376e-307,-1,Exploring Moral Turmoil → (sub-outlier),Exploring Moral Turmoil,These films delve into the complexities of human morality and its consequences.,(sub-outlier),10.803215,6.02971
tt0116250,18,1.0,19,5.11726089627692e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),8.756089,10.0550785
tt0116282,-1,0.0,41,0.048738285733641556,-1,Outlier,,,,10.631107,5.812764
tt0116287,39,0.5497216735211355,40,0.032816101289606533,-1,Psychological Crime Thrillers → (sub-outlier),Psychological Crime Thrillers,Unifying these films is their exploration of the darker aspects of human psychology and crime.,(sub-outlier),9.925602,5.8250117
tt0116295,4,1.0,10,4.962921978113667e-308,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.775857,11.16407
tt0116365,21,0.41303166987379847,34,0.0321692479162209,-1,Dark Fantasy Atmosphere → (sub-outlier),Dark Fantasy Atmosphere,"These films combine fantastical elements with dark, foreboding atmospheres and a focus on mood.",(sub-outlier),8.143447,8.309364
tt0116367,34,0.8464792073466757,35,0.0613080479286282,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.168493,6.7977977
tt0116404,19,0.9714229861953653,18,0.14924572774507822,-1,Wartime Humanism → (sub-outlier),Wartime Humanism,Films exploring the human condition amidst war and conflict.,(sub-outlier),9.025456,10.486049
tt0116409,13,1.0,34,2.1014375703126285e-307,-1,Prison of Fear → (sub-outlier),Prison of Fear," Films that immerse viewers in claustrophobic, suspenseful environments.",(sub-outlier),8.3759165,7.945979
tt0116421,28,0.7484262524469723,30,0.028974438524546987,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),11.266503,7.369207
tt0116483,3,1.0,9,4.4273174330995013e-308,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.5486274,8.040139
tt0116514,7,1.0,13,1.4526793048886324e-307,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.868796,8.935584
tt0116552,11,1.0,8,1.208614379262353e-307,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.559362,12.159695
tt0116583,8,1.0,11,0.0836192994585486,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.406664,12.961386
tt0116629,7,1.0,13,0.036870417814383764,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.07225,10.40795
tt0116654,7,1.0,13,0.02806106547549319,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.9321446,9.163458
tt0116669,20,0.35735531156702866,27,0.01992021089422136,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.493615,9.879941
tt0116683,8,1.0,11,0.0775907050676442,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.419411,13.017352
tt0116695,-1,0.0,26,0.02554176000109587,-1,Outlier,,,,12.368846,9.263004
tt0116705,11,1.0,8,0.04405163737650955,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.7694235,11.820246
tt0116707,5,1.0,6,1.4307007220143643e-307,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.7971907,12.328211
tt0116731,-1,0.0,37,0.026409957204001525,-1,Outlier,,,,10.521538,5.657229
tt0116743,-1,0.0,18,0.08420257253874408,-1,Outlier,,,,9.334232,10.348644
tt0116771,34,1.0,35,1.6143910886133355e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.604723,6.230731
tt0116778,3,1.0,9,4.4164964717341286e-308,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.557191,8.032168
tt0116779,11,1.0,8,8.296295225271738e-308,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.631185,11.666812
tt0116783,27,1.0,20,0.024616289653881726,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.8082905,8.63786
tt0116827,37,1.0,40,3.877505044923391e-307,-1,Southern Family Dramas → (sub-outlier),Southern Family Dramas,Films exploring family struggles and moral conflicts set in the American South.,(sub-outlier),10.494779,6.492773
tt0116830,37,1.0,40,4.151143932393368e-307,-1,Southern Family Dramas → (sub-outlier),Southern Family Dramas,Films exploring family struggles and moral conflicts set in the American South.,(sub-outlier),10.63635,6.517138
tt0116908,38,0.8372757975652221,42,0.03243181115640446,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.479761,6.0080147
